"Age","Height","Weight","Female","Gold","Silver","Bronze","Total","Sport","Event","Color","Symbol","kfold1","kfold2","kfold3","kfold4","kfold5","kfold6","kfold7","kfold8","kfold9","kfold10"
25,160,55,1,0,0,0,0,"Football","Women's Football","#FF7F00","16",6,9,2,5,4,8,8,6,2,5
19,166,63,0,0,0,0,0,"Table Tennis","Men's Singles, Men's Team","#A65628","17",3,2,10,4,7,8,6,6,3,3
17,158,55,1,0,0,0,0,"Football","Women's Football","#FF7F00","16",10,10,4,8,3,5,5,2,7,9
14,149,44,1,0,0,0,0,"Diving","Women's 10m Platform","#377EB8","16",4,10,9,7,3,3,5,3,10,5
25,190,127,0,0,0,0,0,"Judo","Men's +100kg","#E41A1C","17",7,3,7,8,9,10,7,4,1,10
23,158,62,0,1,0,0,1,"Weightlifting","Men's 62kg","#FF7F00","18",9,4,1,6,3,10,8,7,6,1
20,159,51,1,0,0,0,0,"Diving","Women's 10m Platform","#377EB8","16",6,6,10,6,6,9,6,1,3,4
18,168,61,1,0,0,0,0,"Football","Women's Football","#FF7F00","16",2,3,3,8,3,2,6,7,4,4
27,178,105,0,0,0,0,0,"Weightlifting","Men's 105kg","#FF7F00","18",7,7,1,10,2,3,7,6,8,7
17,175,68,1,0,0,0,0,"Rowing","Women's Single Sculls","#4DAF4A","17",8,9,5,4,2,2,7,8,2,9
24,192,73,1,0,0,0,0,"Volleyball","Women's Volleyball","#4DAF4A","18",6,3,7,1,7,4,7,2,10,2
30,191,84,0,0,0,0,0,"Athletics","Men's Pole Vault","#377EB8","15",4,4,10,6,3,9,1,3,8,8
27,177,68,0,0,0,0,0,"Hockey","Men's Hockey","#A65628","16",3,2,2,8,3,9,9,4,9,7
22,187,74,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",7,3,3,10,2,1,1,3,8,6
29,184,85,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",10,6,1,9,8,3,2,1,6,9
27,166,63,1,0,0,0,0,"Hockey","Women's Hockey","#A65628","16",7,5,7,5,1,7,7,9,6,6
31,166,45,1,0,0,0,0,"Athletics","Women's Marathon","#377EB8","15",1,2,1,5,5,5,3,9,4,9
27,173,77,0,0,0,0,0,"Athletics","Men's 4 x 100m Relay","#377EB8","15",9,5,5,2,5,8,2,1,8,6
24,168,52,1,0,0,0,0,"Athletics","Women's 100m Hurdles","#377EB8","15",6,6,10,4,10,3,2,7,9,1
25,185,65,1,0,0,0,0,"Volleyball","Women's Volleyball","#4DAF4A","18",4,6,6,5,2,7,7,2,5,7
25,184,82,0,0,0,0,0,"Modern Pentathlon","Men's Modern Pentathlon","#377EB8","17",9,4,9,2,7,1,2,4,2,10
33,182,90,0,0,0,0,0,"Badminton","Men's Doubles","#4DAF4A","15",7,10,4,2,1,6,6,2,2,10
21,180,125,1,0,0,0,0,"Judo","Women's +78kg","#E41A1C","17",1,6,8,5,3,7,10,6,9,7
22,175,65,1,0,0,0,0,"Athletics","Women's Long Jump","#377EB8","15",1,7,9,7,6,4,8,10,2,2
21,175,62,1,0,0,0,0,"Cycling","Women's Team Pursuit","#E41A1C","16",3,3,5,3,2,4,2,1,5,5
29,178,70,0,0,0,0,0,"Athletics","Men's 50km Race Walk","#377EB8","15",1,2,3,2,3,8,9,8,5,1
19,167,60,1,0,0,0,0,"Hockey","Women's Hockey","#A65628","16",10,10,8,4,4,5,1,5,3,7
51,170,65,1,0,1,0,1,"Equestrian","Individual Eventing, Team Eventing, IMPERIAL CAVALIER","#4DAF4A","16",6,4,9,2,8,4,7,4,2,6
20,178,70,1,0,0,0,0,"Swimming","Women's 400m Freestyle, Women's 800m Freestyle","#FFFF33","17",3,3,10,1,8,5,4,4,10,1
23,193,91,0,0,0,0,0,"Water Polo","Men's Water Polo","#984EA3","18",8,9,5,6,6,2,7,10,4,7
28,161,52,1,0,0,0,0,"Football","Women's Football","#FF7F00","16",10,7,7,4,6,10,5,6,10,3
30,182,74,1,0,0,1,1,"Rowing","Women's Eight","#4DAF4A","17",3,7,1,8,4,8,10,2,4,7
22,163,68,0,0,0,0,0,"Weightlifting","Men's 69kg","#FF7F00","18",5,3,5,3,3,2,7,8,10,9
28,188,69,0,0,0,0,0,"Athletics","Men's 50km Race Walk","#377EB8","15",9,6,9,6,3,9,3,8,7,9
23,185,88,0,0,0,0,0,"Athletics","Men's Javelin Throw","#377EB8","15",5,3,8,3,9,7,6,1,5,9
24,168,63,1,0,0,0,0,"Hockey","Women's Hockey","#A65628","16",10,3,10,6,1,6,8,9,4,3
23,183,65,0,0,0,0,0,"Athletics","Men's 3000m Steeplechase","#377EB8","15",2,2,6,10,1,10,5,8,5,9
32,162,50,1,0,0,0,0,"Athletics","Women's Marathon","#377EB8","15",4,2,7,4,6,3,4,8,2,6
38,167,48,1,0,0,0,0,"Athletics","Women's Marathon","#377EB8","15",6,1,9,5,7,10,4,5,7,5
22,170,56,0,0,0,0,0,"Athletics","Men's 1500m","#377EB8","15",9,1,1,2,3,6,2,5,2,10
23,165,52,0,0,0,0,0,"Athletics","Men's 5000m","#377EB8","15",6,6,9,4,9,10,5,9,6,2
21,170,58,1,0,0,0,0,"Athletics","Women's 3000m Steeplechase","#377EB8","15",9,6,5,9,7,10,6,10,3,5
23,190,62,0,0,0,0,0,"Athletics","Men's 1500m","#377EB8","15",1,5,5,6,6,2,10,2,5,10
26,177,62,0,0,0,0,0,"Athletics","Men's Marathon","#377EB8","15",7,2,1,10,4,6,4,7,10,6
23,172,56,0,0,0,0,0,"Athletics","Men's Marathon","#377EB8","15",4,2,1,9,8,4,4,4,1,1
30,182,62,0,0,0,0,0,"Athletics","Men's Marathon","#377EB8","15",1,10,9,10,5,7,5,8,1,1
27,175,55,0,0,0,0,0,"Athletics","Men's 3000m Steeplechase","#377EB8","15",1,9,2,10,8,1,4,7,6,2
25,174,54,0,0,0,0,0,"Athletics","Men's 5000m, Men's 10,000m","#377EB8","15",4,5,7,9,6,3,7,4,1,5
18,157,42,1,0,0,0,0,"Athletics","Women's 1500m","#377EB8","15",6,7,9,6,6,5,4,6,10,5
29,162,48,1,0,0,0,0,"Athletics","Women's Marathon","#377EB8","15",7,5,6,10,7,4,1,2,1,4
22,185,76,0,0,0,0,0,"Canoe Sprint","Men's Kayak Single (K1) 1000m","#A65628","15",6,9,6,3,6,3,10,7,8,3
27,183,68,1,0,0,0,0,"Volleyball","Women's Volleyball","#4DAF4A","18",1,3,8,3,7,5,7,2,4,5
32,177,54,0,0,0,0,0,"Athletics","Men's 50km Race Walk","#377EB8","15",7,4,5,10,2,3,6,10,6,9
22,164,47,1,0,0,0,0,"Athletics","Women's 20km Race Walk","#377EB8","15",3,10,3,3,2,9,5,7,1,8
26,167,55,1,0,0,0,0,"Athletics","Women's Pole Vault","#377EB8","15",8,5,3,10,4,9,3,8,10,6
31,206,103,0,0,0,0,0,"Basketball","Men's Basketball","#984EA3","15",6,1,6,1,5,9,6,10,8,4
25,174,60,1,0,0,0,0,"Tennis","Women's Singles, Women's Doubles","#E41A1C","18",5,10,5,7,7,6,6,4,4,2
24,189,94,0,0,0,0,0,"Weightlifting","Men's 94kg","#FF7F00","18",6,5,3,1,6,7,3,3,1,8
26,183,84,0,0,0,0,0,"Cycling","Men's BMX","#E41A1C","16",5,4,6,5,4,8,9,10,9,8
29,180,80,0,0,0,0,0,"Hockey","Men's Hockey","#A65628","16",4,10,1,6,1,8,9,5,5,10
27,188,76,0,0,0,0,0,"Modern Pentathlon","Men's Modern Pentathlon","#377EB8","17",4,6,7,10,7,6,5,2,9,4
31,182,71,0,0,0,0,0,"Cycling","Men's Individual Time Trial, Men's Road Race","#E41A1C","16",7,7,8,2,9,6,5,3,7,4
24,182,78,0,0,0,0,0,"Swimming","Men's 400m Freestyle, Men's 1500m Freestyle, Men's 4x100m Freestyle Relay, Men's 4x200m Freestyle Relay","#FFFF33","17",5,2,4,7,7,5,5,7,7,10
40,175,65,1,0,0,0,0,"Equestrian","Individual Dressage, PARISH","#4DAF4A","16",6,9,6,1,6,2,1,7,9,2
25,168,68,0,0,0,0,0,"Table Tennis","Men's Singles, Men's Team","#A65628","17",10,10,9,6,3,9,6,9,6,1
22,170,60,0,0,0,0,0,"Athletics","Men's 400m Hurdles","#377EB8","15",8,9,1,2,6,6,8,2,1,8
18,162,56,0,0,0,0,0,"Athletics","Men's 4 x 400m Relay","#377EB8","15",10,10,10,9,8,2,3,2,8,7
37,179,60,0,0,0,0,0,"Athletics","Men's Marathon","#377EB8","15",4,9,3,5,7,10,7,9,3,4
30,196,96,0,0,0,0,0,"Athletics","Men's 110m Hurdles","#377EB8","15",6,1,7,10,4,6,8,8,8,5
34,198,112,0,0,0,0,0,"Water Polo","Men's Water Polo","#984EA3","18",4,1,2,7,10,2,9,6,6,5
21,173,67,1,0,0,0,0,"Water Polo","Women's Water Polo","#984EA3","18",5,1,5,4,2,10,5,1,9,5
23,164,60,0,0,0,1,1,"Judo","Men's -60kg","#E41A1C","17",3,2,8,2,1,3,3,1,2,10
29,177,73,0,0,0,0,0,"Swimming","Men's 100m Breaststroke, Men's 200m Breaststroke, Men's 4x100m Medley Relay","#FFFF33","17",6,2,8,10,1,9,5,6,3,2
35,163,60,1,0,0,0,0,"Canoe Sprint","Women's Kayak Single (K1) 200m, Women's Kayak Double (K2) 500m","#A65628","15",8,9,5,5,4,6,10,7,8,1
29,178,73,0,0,0,0,0,"Athletics","Men's Long Jump","#377EB8","15",6,1,7,2,4,3,7,9,2,7
36,186,75,0,0,0,0,0,"Equestrian","Individual Dressage, Team Dressage, SCANDIC","#4DAF4A","16",10,7,9,9,3,10,8,7,10,1
17,172,60,0,0,0,0,0,"Athletics","Men's 800m","#377EB8","15",4,10,8,2,9,4,5,8,6,10
24,165,60,1,0,0,0,0,"Athletics","Women's 4 x 400m Relay","#377EB8","15",7,2,7,7,7,4,4,7,10,6
22,172,66,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",2,5,6,8,9,6,3,6,2,8
27,157,43,1,0,0,0,0,"Athletics","Women's Marathon","#377EB8","15",9,4,3,1,7,4,1,10,2,1
28,172,62,1,0,0,0,0,"Sailing","Women's Elliott 6m","#984EA3","17",1,10,1,8,1,8,6,10,9,7
28,168,72,1,0,0,0,0,"Athletics","Women's Hammer Throw","#377EB8","15",4,6,8,7,6,7,10,6,4,4
29,199,96,0,0,0,0,0,"Rowing","Men's Eight","#4DAF4A","17",3,1,10,8,8,7,4,5,2,4
21,166,50,1,0,0,0,0,"Triathlon","Women's Triathlon","#377EB8","18",3,8,5,4,8,1,2,6,10,2
21,187,93,0,0,0,0,0,"Rowing","Men's Four","#4DAF4A","17",8,5,5,4,7,9,10,2,1,5
30,183,76,1,0,0,0,0,"Beach Volleyball","Women's Beach Volleyball","#FF7F00","15",3,9,7,7,1,9,4,4,1,5
24,171,65,0,0,0,0,0,"Canoe Slalom","Men's Canoe Double (C2)","#FFFF33","15",1,1,9,6,9,4,6,2,8,1
29,189,110,0,0,0,0,0,"Sailing","Men's Star","#984EA3","17",7,3,2,2,8,1,7,10,7,7
27,174,65,0,0,0,0,0,"Fencing","Men's Individual Foil, Men's Team Foil","#984EA3","16",4,1,1,3,5,9,3,3,9,9
26,172,71,0,0,0,0,0,"Diving","Men's 10m Platform, Men's Synchronised 10m Platform","#377EB8","16",1,3,4,3,2,9,2,9,5,9
36,190,94,1,0,0,0,0,"Athletics","Women's Shot Put","#377EB8","15",9,1,3,4,6,4,10,10,2,5
27,203,108,0,0,0,0,0,"Basketball","Men's Basketball","#984EA3","15",5,10,5,9,3,9,4,7,6,2
29,156,53,1,0,0,0,0,"Weightlifting","Women's 53kg","#FF7F00","18",5,7,6,6,7,6,2,5,10,2
23,179,72,0,0,0,0,0,"Modern Pentathlon","Men's Modern Pentathlon","#377EB8","17",1,4,1,8,5,9,4,10,3,6
24,196,92,0,0,0,0,0,"Rowing","Men's Pair","#4DAF4A","17",3,6,10,5,2,3,2,2,9,1
32,172,55,1,0,0,0,0,"Cycling","Women's Cross-country","#E41A1C","16",4,4,3,7,6,1,1,10,9,3
26,175,71,1,0,0,0,0,"Tennis","Women's Doubles","#E41A1C","18",8,3,6,5,4,2,5,1,5,7
27,193,95,0,0,0,0,0,"Rowing","Men's Eight","#4DAF4A","17",9,1,1,3,7,4,6,5,7,4
32,170,60,0,0,0,0,0,"Sailing","Men's 470","#984EA3","17",7,1,7,4,5,7,10,3,1,1
31,173,75,1,0,0,0,0,"Athletics","Women's Javelin Throw","#377EB8","15",7,7,10,6,8,6,3,9,3,10
44,172,59,1,1,0,0,1,"Equestrian","Individual Eventing, Team Eventing, BUTTS ABRAXXAS","#4DAF4A","16",5,7,2,2,3,7,9,4,10,1
36,182,77,0,0,0,0,0,"Shooting","Men's 25m Rapid Fire Pistol","#FF7F00","17",10,9,4,1,3,4,10,2,7,8
24,170,62,1,0,0,0,0,"Swimming","Women's 200m Butterfly, Women's 400m Individual Medley, Women's 4x200m Freestyle Relay","#FFFF33","17",10,6,9,9,7,10,2,5,9,6
24,157,57,1,0,0,0,0,"Football","Women's Football","#FF7F00","16",5,8,3,9,6,10,4,10,5,5
23,190,77,0,0,0,0,0,"Tennis","Men's Singles, Men's Doubles","#E41A1C","18",10,7,3,4,7,8,6,1,1,3
28,189,95,0,0,0,0,0,"Sailing","Men's Finn","#984EA3","17",3,5,7,1,5,9,2,7,3,7
22,185,88,0,0,0,0,0,"Swimming","Men's 200m Breaststroke","#FFFF33","17",9,1,7,4,4,9,3,10,4,10
28,172,58,1,0,0,0,0,"Athletics","Women's 800m, Women's 1500m","#377EB8","15",4,8,6,5,9,6,2,3,9,6
29,183,105,0,0,0,0,0,"Weightlifting","Men's 105kg","#FF7F00","18",8,1,6,9,4,7,4,8,4,3
21,177,61,1,0,0,0,0,"Athletics","Women's 4 x 400m Relay","#377EB8","15",3,9,3,1,1,5,1,4,9,6
24,195,87,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",5,8,9,2,9,10,8,6,9,10
24,178,69,1,0,0,0,0,"Athletics","Women's Heptathlon","#377EB8","15",10,1,8,4,8,2,10,2,3,1
26,193,83,0,0,0,0,0,"Cycling","Men's Omnium","#E41A1C","16",5,6,4,5,9,4,6,6,3,8
26,172,70,1,0,0,0,0,"Judo","Women's -70kg","#E41A1C","17",5,7,7,6,10,6,6,3,8,3
27,175,63,1,0,0,0,0,"Canoe Sprint","Women's Kayak Single (K1) 200m, Women's Kayak Double (K2) 500m","#A65628","15",3,5,5,10,6,1,7,5,1,3
24,192,98,0,0,0,0,0,"Rowing","Men's Four","#4DAF4A","17",3,1,2,1,1,10,7,9,9,1
31,181,69,1,0,0,0,0,"Rowing","Women's Single Sculls","#4DAF4A","17",2,10,4,1,5,5,9,3,2,7
22,177,70,1,0,0,0,0,"Handball","Women's Handball","#FFFF33","16",4,8,4,9,8,4,3,7,8,1
23,160,63,1,0,0,0,0,"Athletics","Women's 4 x 100m Relay","#377EB8","15",4,4,7,1,2,8,10,3,8,1
29,189,83,0,0,0,0,0,"Basketball","Men's Basketball","#984EA3","15",10,6,1,6,6,3,9,4,3,1
26,189,90,0,0,0,0,0,"Athletics","Men's 4 x 100m Relay","#377EB8","15",8,7,4,7,3,1,2,4,10,4
29,191,87,0,0,0,0,0,"Rowing","Men's Double Sculls","#4DAF4A","17",5,6,4,9,7,8,6,8,1,6
23,192,91,0,0,0,0,0,"Athletics","Men's Decathlon","#377EB8","15",4,1,9,10,9,4,9,5,2,9
28,183,75,0,0,0,0,0,"Hockey","Men's Hockey","#A65628","16",9,7,10,7,2,3,2,2,5,1
26,182,88,1,0,0,0,0,"Water Polo","Women's Water Polo","#984EA3","18",9,4,1,7,5,4,2,3,1,6
33,192,100,0,0,0,0,0,"Handball","Men's Handball","#FFFF33","16",8,3,8,2,1,4,1,6,7,7
22,179,67,1,0,0,0,0,"Athletics","Women's Triple Jump","#377EB8","15",7,4,10,8,6,7,10,6,6,10
27,182,78,0,0,0,0,0,"Handball","Men's Handball","#FFFF33","16",8,3,4,10,7,2,6,3,3,6
25,179,69,0,0,0,0,0,"Badminton","Men's Doubles","#4DAF4A","15",4,1,6,4,1,10,6,5,7,5
18,174,68,1,0,0,0,0,"Athletics","Women's 100m Hurdles","#377EB8","15",1,3,10,2,7,4,7,8,5,7
31,176,64,0,0,0,0,0,"Athletics","Men's Marathon","#377EB8","15",5,5,6,7,10,2,5,3,9,6
24,179,74,0,0,0,0,0,"Athletics","Men's 100m","#377EB8","15",1,8,4,4,8,10,2,4,2,4
29,180,74,0,0,0,0,0,"Wrestling","Men's 74kg Greco-Roman","#FFFF33","18",5,4,1,4,8,10,7,5,2,2
18,184,72,0,0,0,0,0,"Swimming","Men's 4x200m Freestyle Relay","#FFFF33","17",6,10,5,1,5,1,9,2,6,4
26,170,60,1,0,0,0,0,"Swimming","Women's 400m Freestyle, Women's 800m Freestyle","#FFFF33","17",9,3,6,5,1,5,3,8,9,10
26,178,135,1,0,0,0,0,"Judo","Women's +78kg","#E41A1C","17",3,3,10,1,5,4,4,3,6,6
27,156,58,1,0,0,0,0,"Sailing","Women's 470","#984EA3","17",7,10,3,1,5,4,6,5,10,3
22,185,80,0,0,0,0,0,"Swimming","Men's 200m Breaststroke","#FFFF33","17",6,9,10,5,9,4,2,2,2,4
19,172,53,1,0,0,0,0,"Athletics","Women's 800m","#377EB8","15",6,2,3,2,5,8,9,3,2,4
28,183,67,1,0,0,0,0,"Cycling","Women's Team Pursuit","#E41A1C","16",6,10,8,7,4,5,8,1,2,5
38,190,92,0,0,0,0,0,"Handball","Men's Handball","#FFFF33","16",5,5,9,5,10,9,3,3,3,5
23,160,52,1,0,0,0,0,"Athletics","Women's 100m","#377EB8","15",5,3,1,8,6,3,8,1,4,10
21,188,82,1,0,0,1,1,"Rowing","Women's Quadruple Sculls","#4DAF4A","17",5,5,5,10,7,5,4,10,9,1
22,170,58,1,0,0,0,0,"Athletics","Women's 4 x 400m Relay","#377EB8","15",3,7,2,5,10,7,3,5,10,10
27,168,68,1,0,0,0,0,"Canoe Sprint","Women's Kayak Double (K2) 500m","#A65628","15",3,10,8,4,2,1,5,10,9,9
26,186,73,0,0,0,0,0,"Sailing","Men's RS-X","#984EA3","17",9,7,9,6,8,2,8,8,10,1
36,185,89,0,0,0,0,0,"Canoe Sprint","Men's Kayak Double (K2) 1000m","#A65628","15",10,8,2,2,8,5,9,7,8,6
36,193,107,0,0,0,0,0,"Water Polo","Men's Water Polo","#984EA3","18",5,1,8,5,9,5,3,7,6,10
23,191,77,0,0,0,0,0,"Water Polo","Men's Water Polo","#984EA3","18",2,5,8,5,2,3,9,5,1,2
27,187,135,0,0,0,0,0,"Athletics","Men's Shot Put","#377EB8","15",3,6,6,10,10,10,9,10,2,9
41,195,91,0,0,0,0,0,"Rowing","Men's Quadruple Sculls","#4DAF4A","17",1,5,5,4,1,3,4,3,5,2
32,175,64,1,0,0,0,0,"Athletics","Women's Long Jump","#377EB8","15",9,1,6,3,3,3,3,3,7,8
21,183,76,0,0,0,0,0,"Sailing","Men's RS-X","#984EA3","17",4,4,7,1,8,2,2,7,8,3
27,187,78,0,0,0,0,0,"Modern Pentathlon","Men's Modern Pentathlon","#377EB8","17",8,4,5,10,6,1,10,3,5,10
31,174,64,0,0,0,0,0,"Cycling","Men's Road Race","#E41A1C","16",5,6,10,2,9,1,1,10,6,6
21,180,74,1,0,0,0,0,"Fencing","Women's Individual Epee, Women's Team Epee","#984EA3","16",9,7,2,5,8,4,7,2,9,8
24,170,62,1,0,0,0,0,"Beach Volleyball","Women's Beach Volleyball","#FF7F00","15",3,6,4,6,8,2,3,1,2,1
22,182,92,1,0,0,0,0,"Athletics","Women's Shot Put","#377EB8","15",5,6,5,6,3,7,8,1,2,6
24,190,82,0,0,0,0,0,"Sailing","Men's 49er","#984EA3","17",6,4,4,7,9,8,7,7,5,2
29,191,85,0,0,0,0,0,"Swimming","Men's 100m Freestyle","#FFFF33","17",1,3,2,5,10,5,4,3,3,9
23,156,43,1,0,0,0,0,"Diving","Women's 10m Platform","#377EB8","16",10,5,10,5,3,9,2,2,10,4
22,180,68,1,0,0,0,0,"Swimming","Women's 800m Freestyle","#FFFF33","17",2,10,2,4,9,7,6,6,4,5
30,161,55,1,0,0,0,0,"Hockey","Women's Hockey","#A65628","16",4,9,4,6,10,3,7,5,9,4
31,158,51,1,0,0,0,0,"Table Tennis","Women's Singles","#A65628","17",9,1,7,8,5,3,10,8,6,10
19,177,73,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",7,1,3,4,10,7,10,9,10,2
30,176,63,1,0,0,0,0,"Athletics","Women's 100m Hurdles","#377EB8","15",2,3,8,5,6,2,8,10,6,7
31,160,58,1,0,0,0,0,"Sailing","Women's 470","#984EA3","17",8,2,4,2,7,1,9,4,1,3
26,155,48,1,0,0,0,0,"Judo","Women's -48kg","#E41A1C","17",8,1,1,2,2,10,5,3,8,9
32,180,90,0,0,0,0,0,"Judo","Men's -90kg","#E41A1C","17",5,6,3,4,2,4,4,1,4,4
34,168,73,1,0,0,0,0,"Canoe Sprint","Women's Kayak Single (K1) 500m, Women's Kayak Four (K4) 500m","#A65628","15",9,7,1,5,9,2,1,6,3,4
33,162,50,1,0,0,0,0,"Shooting","Women's 10m Air Pistol, Women's 25m Pistol","#FF7F00","17",1,8,2,10,3,1,3,9,7,5
34,160,53,0,0,0,0,0,"Rowing","Men's Eight","#4DAF4A","17",9,6,5,10,8,2,1,5,3,8
23,173,70,0,0,0,0,0,"Rowing","Men's Lightweight Double Sculls","#4DAF4A","17",2,10,3,9,10,5,10,6,7,7
36,165,57,1,0,0,0,0,"Sailing","Women's RS-X","#984EA3","17",9,3,1,6,6,3,10,6,6,6
22,183,82,0,0,0,0,0,"Sailing","Men's Laser","#984EA3","17",3,10,4,9,7,4,10,6,3,8
32,173,61,1,0,0,0,0,"Water Polo","Women's Water Polo","#984EA3","18",3,5,7,1,8,2,1,5,7,8
22,176,62,0,0,0,0,0,"Cycling","Men's Cross-country","#E41A1C","16",1,3,4,3,10,2,7,7,2,4
50,173,62,1,0,0,0,0,"Equestrian","Individual Dressage, Team Dressage, CALECTO V","#4DAF4A","16",8,3,9,2,4,2,2,7,6,3
23,182,73,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",3,5,2,6,1,6,8,5,7,6
26,179,75,0,0,0,0,0,"Badminton","Men's Doubles","#4DAF4A","15",10,3,10,1,3,2,6,7,1,8
30,175,72,0,0,0,0,0,"Rowing","Men's Lightweight Four","#4DAF4A","17",2,7,3,6,9,1,4,6,4,9
26,210,108,0,0,0,0,0,"Handball","Men's Handball","#FFFF33","16",5,6,5,9,1,7,1,8,2,1
33,183,74,0,0,0,0,0,"Shooting","Men's 50m Pistol, Men's 10m Air Pistol","#FF7F00","17",2,1,10,6,2,9,5,4,8,8
31,168,60,1,0,0,0,0,"Athletics","Women's 4 x 100m Relay","#377EB8","15",6,3,7,3,4,2,7,9,4,4
28,181,77,0,0,0,0,0,"Hockey","Men's Hockey","#A65628","16",5,7,4,8,4,7,6,10,7,1
29,188,79,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",1,1,8,9,1,7,3,6,2,1
25,182,76,1,0,0,0,0,"Fencing","Women's Team Epee","#984EA3","16",6,7,2,10,9,5,3,2,5,1
37,193,93,0,0,0,0,0,"Rowing","Men's Quadruple Sculls","#4DAF4A","17",1,1,8,1,3,4,1,5,6,10
28,193,90,0,0,0,0,0,"Athletics","Men's Javelin Throw","#377EB8","15",1,8,5,9,8,6,9,7,10,7
29,186,79,0,0,0,0,0,"Swimming","Men's 100m Butterfly, Men's 4x100m Medley Relay","#FFFF33","17",2,8,9,9,4,6,10,5,4,4
20,181,82,0,0,0,0,0,"Canoe Sprint","Men's Canoe Double (C2) 1000m","#A65628","15",5,8,10,10,6,8,9,5,5,1
31,171,85,1,0,0,0,0,"Athletics","Women's Hammer Throw","#377EB8","15",2,9,5,6,10,1,7,2,6,8
46,185,81,0,0,0,0,0,"Equestrian","Individual Eventing, FABIY","#4DAF4A","16",3,5,8,4,4,5,8,10,1,3
28,180,70,1,0,0,0,0,"Sailing","Women's RS-X","#984EA3","17",9,7,9,9,6,8,3,9,6,2
32,182,70,1,0,0,0,0,"Basketball","Women's Basketball","#984EA3","15",5,4,10,4,6,9,6,6,10,3
27,192,85,0,0,0,0,0,"Swimming","Men's 200m Butterfly, Men's 4x100m Medley Relay","#FFFF33","17",7,9,1,6,7,10,7,3,5,7
43,176,85,0,0,0,0,0,"Shooting","Men's Trap","#FF7F00","17",3,6,3,4,3,7,7,2,7,5
25,169,60,1,0,0,0,0,"Swimming","Women's 100m Butterfly","#FFFF33","17",8,1,1,1,2,1,5,10,6,10
35,178,72,0,0,0,0,0,"Athletics","Men's 4 x 100m Relay","#377EB8","15",6,8,10,4,5,4,4,9,3,10
26,172,62,0,0,0,0,0,"Athletics","Men's 400m Hurdles","#377EB8","15",7,10,1,1,10,1,7,3,2,7
23,191,67,1,0,0,0,0,"Volleyball","Women's Volleyball","#4DAF4A","18",2,8,5,1,1,10,8,10,4,9
26,182,67,0,0,0,0,0,"Athletics","Men's 3000m Steeplechase","#377EB8","15",10,6,10,7,7,3,3,1,6,7
18,195,83,0,0,0,0,0,"Swimming","Men's 200m Freestyle, Men's 400m Freestyle, Men's 1500m Freestyle","#FFFF33","17",4,4,6,4,2,6,9,8,7,1
26,205,96,0,0,0,0,0,"Volleyball","Men's Volleyball","#4DAF4A","18",9,9,4,1,6,5,4,7,6,3
23,165,60,0,0,0,0,0,"Judo","Men's -60kg","#E41A1C","17",6,7,2,4,4,3,5,4,8,10
24,160,55,0,0,0,0,0,"Wrestling","Men's 55kg Greco-Roman","#FFFF33","18",10,1,2,6,2,5,7,8,10,1
37,190,100,0,0,0,0,0,"Shooting","Men's Trap","#FF7F00","17",3,1,9,2,7,5,10,1,3,4
25,169,50,1,0,0,0,0,"Athletics","Women's 1500m","#377EB8","15",5,10,5,2,5,5,6,3,6,5
27,162,54,1,0,0,2,2,"Shooting","Women's 10m Air Pistol, Women's 25m Pistol","#FF7F00","17",10,3,8,3,8,3,3,1,7,8
38,170,70,1,0,0,0,0,"Sailing","Women's Laser Radial","#984EA3","17",9,4,8,5,7,1,7,9,6,2
24,181,77,0,0,0,0,0,"Sailing","Men's 49er","#984EA3","17",2,3,1,8,7,3,4,1,3,4
19,150,57,1,0,0,0,0,"Weightlifting","Women's 58kg","#FF7F00","18",7,4,8,6,3,5,2,10,5,5
23,175,60,1,0,0,0,0,"Athletics","Women's Triple Jump","#377EB8","15",9,1,8,6,9,3,4,10,6,10
32,190,77,0,0,0,0,0,"Archery","Men's Individual","#E41A1C","15",10,3,8,10,2,10,9,8,4,5
24,185,87,0,0,0,0,0,"Swimming","Men's 100m Breaststroke","#FFFF33","17",5,6,5,3,2,9,8,4,1,3
31,163,51,1,0,0,0,0,"Athletics","Women's Marathon","#377EB8","15",1,1,9,2,7,5,10,10,9,8
26,192,90,0,0,0,0,0,"Badminton","Men's Singles","#4DAF4A","15",2,6,2,3,10,1,9,7,1,10
29,174,70,0,0,0,0,0,"Shooting","Men's 10m Air Pistol","#FF7F00","17",2,9,10,1,10,1,10,8,9,8
23,160,78,1,0,0,0,0,"Judo","Women's -78kg","#E41A1C","17",1,8,9,3,1,4,8,10,10,6
22,174,68,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",5,3,5,2,6,10,8,7,3,9
22,192,75,0,0,0,0,0,"Football","Men's Football","#FF7F00","16",2,7,7,7,3,1,10,7,2,7
29,193,78,0,0,0,0,0,"Volleyball","Men's Volleyball","#4DAF4A","18",9,8,6,2,8,3,6,1,10,5
